ID_TRANSACCION,IND_TRANSACCION,IND_ESTADO_OPERACION,FEC_OPERACION_CCE,FEC_RESPUESTA_CCE,FEC_REGISTRO,FEC_MODIFICO,VAL_SEGUNDOS_CCE,VAL_SEGUNDOS_CMACT
1236,SALIENTE,F,2025-10-20 08:41:10.000,2025-10-20 08:41:11.000,2025-10-20 08:41:10.810,2025-10-20 08:41:11.443,1.00,0.63
1237,SALIENTE,F,2025-10-20 09:05:37.000,2025-10-20 09:05:38.000,2025-10-20 09:05:37.697,2025-10-20 09:05:38.497,1.00,0.80
1249,SALIENTE,F,2025-10-20 10:54:31.000,2025-10-20 10:54:37.000,2025-10-20 10:54:31.603,2025-10-20 10:54:32.420,6.00,0.82
2447,SALIENTE,F,2025-11-06 07:52:20.000,2025-11-06 07:52:20.000,2025-11-06 07:52:20.613,2025-11-06 07:52:21.217,0.00,0.60
2448,SALIENTE,F,2025-11-06 08:18:54.000,2025-11-06 08:18:54.000,2025-11-06 08:18:54.153,2025-11-06 08:18:54.897,0.00,0.74
2449,SALIENTE,F,2025-11-06 08:56:01.000,2025-11-06 08:56:08.000,2025-11-06 08:56:01.737,2025-11-06 08:56:02.633,7.00,0.90
2450,SALIENTE,F,2025-11-06 08:57:20.000,2025-11-06 08:57:27.000,2025-11-06 08:57:20.643,2025-11-06 08:57:21.610,7.00,0.97
2457,SALIENTE,F,2025-11-06 09:21:36.000,2025-11-06 09:21:42.000,2025-11-06 09:21:36.557,2025-11-06 09:21:37.547,6.00,0.99
2459,SALIENTE,F,2025-11-06 09:42:33.000,2025-11-06 09:42:33.000,2025-11-06 09:42:33.913,2025-11-06 09:42:34.833,0.00,0.92
2460,SALIENTE,F,2025-11-06 09:43:36.000,2025-11-06 09:43:36.000,2025-11-06 09:43:36.397,2025-11-06 09:43:37.337,0.00,0.94
2462,SALIENTE,F,2025-11-06 09:44:25.000,2025-11-06 09:44:25.000,2025-11-06 09:44:25.803,2025-11-06 09:44:26.983,0.00,1.18
2463,SALIENTE,F,2025-11-06 09:46:01.000,2025-11-06 09:46:02.000,2025-11-06 09:46:01.897,2025-11-06 09:46:02.503,1.00,0.61
2464,SALIENTE,F,2025-11-06 09:46:05.000,2025-11-06 09:46:05.000,2025-11-06 09:46:05.020,2025-11-06 09:46:05.980,0.00,0.96
2465,SALIENTE,F,2025-11-06 09:47:05.000,2025-11-06 09:47:05.000,2025-11-06 09:47:05.477,2025-11-06 09:47:06.497,0.00,1.02
2466,SALIENTE,F,2025-11-06 09:48:04.000,2025-11-06 09:48:04.000,2025-11-06 09:48:04.200,2025-11-06 09:48:05.127,0.00,0.93
2469,SALIENTE,F,2025-11-06 10:20:55.000,2025-11-06 10:20:55.000,2025-11-06 10:20:55.503,2025-11-06 10:20:56.303,0.00,0.80
2474,SALIENTE,F,2025-11-06 13:36:52.000,2025-11-06 13:37:23.000,2025-11-06 13:36:52.437,2025-11-06 13:37:23.410,31.00,30.97
2475,SALIENTE,F,2025-11-06 13:44:03.000,NULL,2025-11-06 13:44:03.143,2025-11-06 16:38:42.383,NULL,10479.24
2487,SALIENTE,F,2025-11-06 17:40:27.000,2025-11-06 17:40:28.000,2025-11-06 17:40:27.757,2025-11-06 17:40:28.730,1.00,0.97
2489,SALIENTE,F,2025-11-06 17:42:00.000,2025-11-06 17:42:00.000,2025-11-06 17:42:00.387,2025-11-06 17:42:01.043,0.00,0.66
2494,SALIENTE,F,2025-11-06 18:13:31.000,2025-11-06 18:13:32.000,2025-11-06 18:13:31.860,2025-11-06 18:13:33.003,1.00,1.14
2495,SALIENTE,F,2025-11-06 18:23:58.000,2025-11-06 18:23:58.000,2025-11-06 18:23:58.210,2025-11-06 18:23:59.137,0.00,0.93
2496,SALIENTE,F,2025-11-06 18:38:42.000,2025-11-06 18:38:42.000,2025-11-06 18:38:42.137,2025-11-06 18:38:42.703,0.00,0.57
2497,SALIENTE,F,2025-11-06 18:45:43.000,2025-11-06 18:45:43.000,2025-11-06 18:45:43.710,2025-11-06 18:45:44.627,0.00,0.92
2500,SALIENTE,F,2025-11-06 19:21:17.000,2025-11-06 19:21:19.000,2025-11-06 19:21:17.673,2025-11-06 19:21:18.570,2.00,0.90
2437,SALIENTE,F,2025-11-05 19:54:32.000,2025-11-05 19:54:33.000,2025-11-05 19:54:32.483,2025-11-05 19:54:33.313,1.00,0.83
2439,SALIENTE,F,2025-11-05 20:01:21.000,2025-11-05 20:01:21.000,2025-11-05 20:01:21.143,2025-11-05 20:01:22.137,0.00,0.99
2440,SALIENTE,F,2025-11-05 20:14:21.000,2025-11-05 20:14:21.000,2025-11-05 20:14:21.367,2025-11-05 20:14:21.997,0.00,0.63
2442,SALIENTE,F,2025-11-05 20:57:46.000,2025-11-05 20:57:47.000,2025-11-05 20:57:46.637,2025-11-05 20:57:47.607,1.00,0.97
2443,SALIENTE,F,2025-11-05 21:24:23.000,2025-11-05 21:24:30.000,2025-11-05 21:24:23.500,2025-11-05 21:24:24.730,7.00,1.23
2444,SALIENTE,F,2025-11-05 21:42:48.000,2025-11-05 21:42:49.000,2025-11-05 21:42:48.377,2025-11-05 21:42:49.537,1.00,1.16
2445,SALIENTE,F,2025-11-06 04:52:33.000,2025-11-06 04:52:33.000,2025-11-06 04:52:33.323,2025-11-06 04:52:34.117,0.00,0.79
2446,SALIENTE,F,2025-11-06 06:35:05.000,2025-11-06 06:35:06.000,2025-11-06 06:35:05.933,2025-11-06 06:35:06.857,1.00,0.92
2506,SALIENTE,F,2025-11-06 20:16:20.000,2025-11-06 20:16:21.000,2025-11-06 20:16:20.920,2025-11-06 20:16:21.453,1.00,0.53
2511,SALIENTE,F,2025-11-06 21:53:37.000,2025-11-06 21:53:37.000,2025-11-06 21:53:37.320,2025-11-06 21:53:37.987,0.00,0.67
2513,SALIENTE,F,2025-11-06 22:23:21.000,2025-11-06 22:23:21.000,2025-11-06 22:23:21.717,2025-11-06 22:23:22.590,0.00,0.87
1910,SALIENTE,F,2025-10-30 13:04:36.000,2025-10-30 13:04:36.000,2025-10-30 13:04:36.380,2025-10-30 13:04:37.043,0.00,0.66
1911,SALIENTE,F,2025-10-30 13:28:28.000,2025-10-30 13:28:28.000,2025-10-30 13:28:28.357,2025-10-30 13:28:29.137,0.00,0.78
1912,SALIENTE,F,2025-10-30 13:47:44.000,2025-10-30 13:47:45.000,2025-10-30 13:47:44.707,2025-10-30 13:47:45.403,1.00,0.70
1913,SALIENTE,F,2025-10-30 14:00:32.000,2025-10-30 14:00:33.000,2025-10-30 14:00:32.623,2025-10-30 14:00:33.293,1.00,0.67
1914,SALIENTE,F,2025-10-30 14:26:06.000,2025-10-30 14:26:06.000,2025-10-30 14:26:06.120,2025-10-30 14:26:06.743,0.00,0.62
1915,SALIENTE,F,2025-10-30 15:17:26.000,2025-10-30 15:17:26.000,2025-10-30 15:17:26.870,2025-10-30 15:17:27.880,0.00,1.01
1921,SALIENTE,F,2025-10-30 16:17:35.000,2025-10-30 16:17:35.000,2025-10-30 16:17:35.340,2025-10-30 16:17:36.187,0.00,0.85
1922,SALIENTE,F,2025-10-30 16:35:50.000,2025-10-30 16:35:50.000,2025-10-30 16:35:50.460,2025-10-30 16:35:51.107,0.00,0.65
1847,SALIENTE,F,2025-10-29 20:04:41.000,2025-10-29 20:04:42.000,2025-10-29 20:04:41.930,2025-10-29 20:04:42.550,1.00,0.62
1848,SALIENTE,F,2025-10-29 20:17:57.000,2025-10-29 20:17:57.000,2025-10-29 20:17:57.647,2025-10-29 20:17:58.180,0.00,0.53
1849,SALIENTE,F,2025-10-29 20:22:14.000,2025-10-29 20:22:20.000,2025-10-29 20:22:14.313,2025-10-29 20:22:15.347,6.00,1.03
1850,SALIENTE,F,2025-10-29 20:23:30.000,2025-10-29 20:23:30.000,2025-10-29 20:23:30.690,2025-10-29 20:23:31.207,0.00,0.52
1851,SALIENTE,F,2025-10-29 20:25:12.000,2025-10-29 20:25:12.000,2025-10-29 20:25:12.550,2025-10-29 20:25:13.170,0.00,0.62
1852,SALIENTE,F,2025-10-29 20:48:13.000,2025-10-29 20:48:14.000,2025-10-29 20:48:13.660,2025-10-29 20:48:14.247,1.00,0.59
1853,SALIENTE,F,2025-10-29 20:49:04.000,2025-10-29 20:49:10.000,2025-10-29 20:49:04.453,2025-10-29 20:49:05.260,6.00,0.81
1854,SALIENTE,F,2025-10-29 20:49:38.000,2025-10-29 20:49:38.000,2025-10-29 20:49:38.233,2025-10-29 20:49:39.087,0.00,0.85
1868,SALIENTE,F,2025-10-29 23:05:21.000,2025-10-29 23:05:22.000,2025-10-29 23:05:21.760,2025-10-29 23:05:22.383,1.00,0.62
1870,SALIENTE,F,2025-10-30 00:27:55.000,2025-10-30 00:27:56.000,2025-10-30 00:27:55.890,2025-10-30 00:27:56.643,1.00,0.75
1873,SALIENTE,F,2025-10-30 02:57:10.000,2025-10-30 02:57:10.000,2025-10-30 02:57:10.157,2025-10-30 02:57:10.990,0.00,0.83
1874,SALIENTE,F,2025-10-30 05:19:04.000,2025-10-30 05:19:04.000,2025-10-30 05:19:04.413,2025-10-30 05:19:05.077,0.00,0.66
1875,SALIENTE,F,2025-10-30 05:20:53.000,2025-10-30 05:20:53.000,2025-10-30 05:20:53.067,2025-10-30 05:20:53.623,0.00,0.56
1876,SALIENTE,F,2025-10-30 06:27:30.000,2025-10-30 06:27:31.000,2025-10-30 06:27:30.717,2025-10-30 06:27:31.513,1.00,0.80
1930,SALIENTE,F,2025-10-30 18:25:27.000,2025-10-30 18:25:33.000,2025-10-30 18:25:27.303,2025-10-30 18:25:28.167,6.00,0.86
1932,SALIENTE,F,2025-10-30 18:41:04.000,2025-10-30 18:41:05.000,2025-10-30 18:41:04.777,2025-10-30 18:41:05.693,1.00,0.92
1934,SALIENTE,F,2025-10-30 19:40:44.000,2025-10-30 19:40:45.000,2025-10-30 19:40:44.240,2025-10-30 19:40:45.643,1.00,1.40
1935,SALIENTE,F,2025-10-30 20:16:42.000,2025-10-30 20:16:43.000,2025-10-30 20:16:42.417,2025-10-30 20:16:43.507,1.00,1.09
1936,SALIENTE,F,2025-10-30 20:30:51.000,2025-10-30 20:30:52.000,2025-10-30 20:30:51.790,2025-10-30 20:30:52.577,1.00,0.79
1938,SALIENTE,F,2025-10-30 20:44:25.000,2025-10-30 20:44:26.000,2025-10-30 20:44:25.837,2025-10-30 20:44:26.550,1.00,0.71
1939,SALIENTE,F,2025-10-30 20:59:15.000,2025-10-30 20:59:16.000,2025-10-30 20:59:15.823,2025-10-30 20:59:16.543,1.00,0.72
1940,SALIENTE,F,2025-10-30 21:11:45.000,2025-10-30 21:11:45.000,2025-10-30 21:11:45.597,2025-10-30 21:11:46.203,0.00,0.61
1941,SALIENTE,F,2025-10-30 21:29:53.000,2025-10-30 21:29:53.000,2025-10-30 21:29:53.290,2025-10-30 21:29:53.927,0.00,0.64
1944,SALIENTE,F,2025-10-30 22:52:11.000,2025-10-30 22:52:18.000,2025-10-30 22:52:11.927,2025-10-30 22:52:12.723,7.00,0.80
1945,SALIENTE,F,2025-10-30 23:06:36.000,2025-10-30 23:06:42.000,2025-10-30 23:06:36.360,2025-10-30 23:06:37.167,6.00,0.81
1946,SALIENTE,F,2025-10-30 23:15:19.000,2025-10-30 23:15:20.000,2025-10-30 23:15:19.843,2025-10-30 23:15:20.510,1.00,0.67
1947,SALIENTE,F,2025-10-31 00:30:41.000,2025-10-31 00:30:41.000,2025-10-31 00:30:41.090,2025-10-31 00:30:41.857,0.00,0.77
1956,SALIENTE,F,2025-10-31 07:22:02.000,2025-10-31 07:22:09.000,2025-10-31 07:22:02.740,2025-10-31 07:22:03.627,7.00,0.89
1957,SALIENTE,F,2025-10-31 08:16:34.000,2025-10-31 08:16:34.000,2025-10-31 08:16:34.240,2025-10-31 08:16:35.117,0.00,0.88
1960,SALIENTE,F,2025-10-31 08:57:33.000,2025-10-31 08:57:34.000,2025-10-31 08:57:33.443,2025-10-31 08:57:34.473,1.00,1.03
1973,SALIENTE,F,2025-10-31 11:54:29.000,2025-10-31 11:54:29.000,2025-10-31 11:54:29.017,2025-10-31 11:54:29.710,0.00,0.69
1976,SALIENTE,F,2025-10-31 11:58:37.000,2025-10-31 11:58:37.000,2025-10-31 11:58:37.027,2025-10-31 11:58:37.687,0.00,0.66
1977,SALIENTE,F,2025-10-31 12:03:26.000,2025-10-31 12:03:27.000,2025-10-31 12:03:26.923,2025-10-31 12:03:27.720,1.00,0.80
1994,SALIENTE,F,2025-10-31 15:31:42.000,2025-10-31 15:31:48.000,2025-10-31 15:31:42.413,2025-10-31 15:31:43.593,6.00,1.18
1995,SALIENTE,F,2025-10-31 15:32:37.000,2025-10-31 15:32:43.000,2025-10-31 15:32:37.270,2025-10-31 15:32:38.150,6.00,0.88
1997,SALIENTE,F,2025-10-31 15:53:17.000,2025-10-31 15:53:18.000,2025-10-31 15:53:17.527,2025-10-31 15:53:18.677,1.00,1.15
1998,SALIENTE,F,2025-10-31 15:57:23.000,2025-10-31 15:57:23.000,2025-10-31 15:57:23.117,2025-10-31 15:57:23.833,0.00,0.72
1999,SALIENTE,F,2025-10-31 16:28:34.000,2025-10-31 16:28:41.000,2025-10-31 16:28:34.837,2025-10-31 16:28:36.067,7.00,1.23
2001,SALIENTE,F,2025-10-31 16:35:48.000,2025-10-31 16:35:48.000,2025-10-31 16:35:48.013,2025-10-31 16:35:48.650,0.00,0.64
1781,SALIENTE,F,2025-10-28 16:59:00.000,2025-10-28 16:59:01.000,2025-10-28 16:59:00.870,2025-10-28 16:59:01.817,1.00,0.95
1784,SALIENTE,F,2025-10-28 17:48:59.000,2025-10-28 17:49:24.000,2025-10-28 17:48:59.293,2025-10-28 17:49:01.407,25.00,2.11
1800,SALIENTE,F,2025-10-29 08:39:54.000,2025-10-29 08:39:54.000,2025-10-29 08:39:54.277,2025-10-29 08:39:55.323,0.00,1.05
1805,SALIENTE,F,2025-10-29 09:13:01.000,2025-10-29 09:13:02.000,2025-10-29 09:13:01.967,2025-10-29 09:13:02.667,1.00,0.70
1806,SALIENTE,F,2025-10-29 09:36:24.000,2025-10-29 09:36:24.000,2025-10-29 09:36:24.360,2025-10-29 09:36:25.040,0.00,0.68
1807,SALIENTE,F,2025-10-29 09:38:49.000,2025-10-29 09:38:49.000,2025-10-29 09:38:49.523,2025-10-29 09:38:50.220,0.00,0.70
1808,SALIENTE,F,2025-10-29 09:58:36.000,2025-10-29 09:58:36.000,2025-10-29 09:58:36.537,2025-10-29 09:58:37.187,0.00,0.65
1809,SALIENTE,F,2025-10-29 10:00:51.000,2025-10-29 10:00:51.000,2025-10-29 10:00:51.443,2025-10-29 10:00:52.047,0.00,0.60
1810,SALIENTE,F,2025-10-29 10:01:40.000,2025-10-29 10:01:40.000,2025-10-29 10:01:40.550,2025-10-29 10:01:41.043,0.00,0.49
1812,SALIENTE,F,2025-10-29 11:38:07.000,2025-10-29 11:38:08.000,2025-10-29 11:38:07.850,2025-10-29 11:38:08.463,1.00,0.61
1815,SALIENTE,F,2025-10-29 13:29:30.000,2025-10-29 13:29:30.000,2025-10-29 13:29:30.037,2025-10-29 13:29:30.883,0.00,0.85
1816,SALIENTE,F,2025-10-29 13:32:07.000,2025-10-29 13:32:07.000,2025-10-29 13:32:07.183,2025-10-29 13:32:08.240,0.00,1.06
1817,SALIENTE,F,2025-10-29 13:34:05.000,2025-10-29 13:34:05.000,2025-10-29 13:34:05.163,2025-10-29 13:34:05.943,0.00,0.78
1818,SALIENTE,F,2025-10-29 13:34:18.000,2025-10-29 13:34:19.000,2025-10-29 13:34:18.983,2025-10-29 13:34:19.853,1.00,0.87
1819,SALIENTE,F,2025-10-29 13:34:35.000,2025-10-29 13:34:35.000,2025-10-29 13:34:35.310,2025-10-29 13:34:35.930,0.00,0.62
1820,SALIENTE,F,2025-10-29 13:35:03.000,2025-10-29 13:35:03.000,2025-10-29 13:35:03.447,2025-10-29 13:35:04.177,0.00,0.73
1821,SALIENTE,F,2025-10-29 13:35:30.000,2025-10-29 13:35:30.000,2025-10-29 13:35:30.317,2025-10-29 13:35:31.017,0.00,0.70
1822,SALIENTE,F,2025-10-29 13:35:47.000,2025-10-29 13:35:47.000,2025-10-29 13:35:47.123,2025-10-29 13:35:47.907,0.00,0.78
1824,SALIENTE,F,2025-10-29 13:36:02.000,2025-10-29 13:36:02.000,2025-10-29 13:36:02.037,2025-10-29 13:36:02.873,0.00,0.84
1827,SALIENTE,F,2025-10-29 13:59:14.000,2025-10-29 13:59:15.000,2025-10-29 13:59:14.587,2025-10-29 13:59:15.273,1.00,0.69
1829,SALIENTE,F,2025-10-29 15:04:41.000,2025-10-29 15:04:42.000,2025-10-29 15:04:41.503,2025-10-29 15:04:42.457,1.00,0.95
1831,SALIENTE,F,2025-10-29 15:34:30.000,2025-10-29 15:34:30.000,2025-10-29 15:34:30.307,2025-10-29 15:34:31.157,0.00,0.85
1833,SALIENTE,F,2025-10-29 16:46:47.000,2025-10-29 16:46:54.000,2025-10-29 16:46:47.763,2025-10-29 16:46:49.020,7.00,1.26
1834,SALIENTE,F,2025-10-29 16:55:57.000,2025-10-29 16:55:58.000,2025-10-29 16:55:57.773,2025-10-29 16:55:58.490,1.00,0.72
1836,SALIENTE,F,2025-10-29 17:49:24.000,2025-10-29 17:49:25.000,2025-10-29 17:49:24.987,2025-10-29 17:49:25.780,1.00,0.79
1791,SALIENTE,F,2025-10-28 20:41:30.000,2025-10-28 20:41:31.000,2025-10-28 20:41:30.637,2025-10-28 20:41:31.320,1.00,0.68
1792,SALIENTE,F,2025-10-28 21:27:38.000,2025-10-28 21:27:38.000,2025-10-28 21:27:38.190,2025-10-28 21:27:38.827,0.00,0.64
1793,SALIENTE,F,2025-10-28 21:28:39.000,2025-10-28 21:28:39.000,2025-10-28 21:28:39.660,2025-10-28 21:28:40.293,0.00,0.63
1794,SALIENTE,F,2025-10-29 01:31:06.000,2025-10-29 01:31:07.000,2025-10-29 01:31:06.767,2025-10-29 01:31:07.637,1.00,0.87
1795,SALIENTE,F,2025-10-29 01:31:44.000,2025-10-29 01:31:46.000,2025-10-29 01:31:44.007,2025-10-29 01:31:46.447,2.00,2.44
1796,SALIENTE,F,2025-10-29 03:27:50.000,2025-10-29 03:27:56.000,2025-10-29 03:27:50.603,2025-10-29 03:27:51.537,6.00,0.93
1797,SALIENTE,F,2025-10-29 07:17:56.000,2025-10-29 07:17:56.000,2025-10-29 07:17:56.007,2025-10-29 07:17:56.643,0.00,0.64
1837,SALIENTE,F,2025-10-29 19:17:51.000,2025-10-29 19:17:51.000,2025-10-29 19:17:51.213,2025-10-29 19:17:52.277,0.00,1.06
1839,SALIENTE,F,2025-10-29 19:20:53.000,2025-10-29 19:20:53.000,2025-10-29 19:20:53.110,2025-10-29 19:20:53.810,0.00,0.70
1840,SALIENTE,F,2025-10-29 19:38:20.000,2025-10-29 19:38:20.000,2025-10-29 19:38:20.387,2025-10-29 19:38:21.107,0.00,0.72
1841,SALIENTE,F,2025-10-29 19:41:06.000,2025-10-29 19:41:06.000,2025-10-29 19:41:06.173,2025-10-29 19:41:06.810,0.00,0.64
1843,SALIENTE,F,2025-10-29 19:49:20.000,2025-10-29 19:49:27.000,2025-10-29 19:49:20.733,2025-10-29 19:49:21.620,7.00,0.89
1844,SALIENTE,F,2025-10-29 19:50:26.000,2025-10-29 19:50:27.000,2025-10-29 19:50:26.787,2025-10-29 19:50:27.637,1.00,0.85
1845,SALIENTE,F,2025-10-29 19:52:28.000,2025-10-29 19:52:29.000,2025-10-29 19:52:28.853,2025-10-29 19:52:29.763,1.00,0.91
1846,SALIENTE,F,2025-10-29 19:53:22.000,2025-10-29 19:53:28.000,2025-10-29 19:53:22.473,2025-10-29 19:53:23.370,6.00,0.90
1858,SALIENTE,F,2025-10-29 21:13:45.000,2025-10-29 21:13:46.000,2025-10-29 21:13:45.993,2025-10-29 21:13:47.087,1.00,1.09
1859,SALIENTE,F,2025-10-29 21:23:15.000,2025-10-29 21:23:35.000,2025-10-29 21:23:15.443,2025-10-29 21:23:18.750,20.00,3.31
1861,SALIENTE,F,2025-10-29 21:37:38.000,2025-10-29 21:37:39.000,2025-10-29 21:37:38.630,2025-10-29 21:37:39.577,1.00,0.95
1863,SALIENTE,F,2025-10-29 21:48:31.000,2025-10-29 21:48:31.000,2025-10-29 21:48:31.277,2025-10-29 21:48:32.093,0.00,0.82
1864,SALIENTE,F,2025-10-29 22:01:28.000,2025-10-29 22:01:34.000,2025-10-29 22:01:28.630,2025-10-29 22:01:29.467,6.00,0.84
1865,SALIENTE,F,2025-10-29 22:18:39.000,2025-10-29 22:18:39.000,2025-10-29 22:18:39.433,2025-10-29 22:18:40.027,0.00,0.59
1866,SALIENTE,F,2025-10-29 22:19:22.000,2025-10-29 22:19:22.000,2025-10-29 22:19:22.243,2025-10-29 22:19:23.230,0.00,0.99
1877,SALIENTE,F,2025-10-30 06:28:08.000,2025-10-30 06:28:09.000,2025-10-30 06:28:08.990,2025-10-30 06:28:09.617,1.00,0.63
1878,SALIENTE,F,2025-10-30 06:31:57.000,2025-10-30 06:31:57.000,2025-10-30 06:31:57.410,2025-10-30 06:31:58.227,0.00,0.82
1879,SALIENTE,F,2025-10-30 06:58:20.000,2025-10-30 06:58:21.000,2025-10-30 06:58:20.817,2025-10-30 06:58:21.690,1.00,0.87
1881,SALIENTE,F,2025-10-30 07:45:16.000,2025-10-30 07:45:17.000,2025-10-30 07:45:16.820,2025-10-30 07:45:17.447,1.00,0.63
1882,SALIENTE,F,2025-10-30 08:04:01.000,2025-10-30 08:04:01.000,2025-10-30 08:04:01.377,2025-10-30 08:04:01.957,0.00,0.58
1883,SALIENTE,F,2025-10-30 08:06:05.000,2025-10-30 08:06:12.000,2025-10-30 08:06:05.917,2025-10-30 08:06:06.697,7.00,0.78
1884,SALIENTE,F,2025-10-30 08:25:57.000,2025-10-30 08:25:57.000,2025-10-30 08:25:57.263,2025-10-30 08:25:57.733,0.00,0.47
1885,SALIENTE,F,2025-10-30 08:54:23.000,2025-10-30 08:54:23.000,2025-10-30 08:54:23.133,2025-10-30 08:54:23.727,0.00,0.59
1886,SALIENTE,F,2025-10-30 09:03:54.000,2025-10-30 09:03:54.000,2025-10-30 09:03:54.240,2025-10-30 09:03:54.873,0.00,0.63
1887,SALIENTE,F,2025-10-30 09:07:26.000,2025-10-30 09:07:57.000,2025-10-30 09:07:26.140,2025-10-30 09:07:57.290,31.00,31.15
1888,SALIENTE,F,2025-10-30 09:17:42.000,2025-10-30 09:17:42.000,2025-10-30 09:17:42.077,2025-10-30 09:17:42.770,0.00,0.69
1889,SALIENTE,F,2025-10-30 09:33:21.000,2025-10-30 09:33:21.000,2025-10-30 09:33:21.030,2025-10-30 09:33:21.567,0.00,0.54
1890,SALIENTE,F,2025-10-30 09:38:26.000,2025-10-30 09:38:32.000,2025-10-30 09:38:26.453,2025-10-30 09:38:27.237,6.00,0.78
1891,SALIENTE,F,2025-10-30 09:39:54.000,2025-10-30 09:39:54.000,2025-10-30 09:39:54.273,2025-10-30 09:39:54.990,0.00,0.72
1892,SALIENTE,F,2025-10-30 09:40:35.000,2025-10-30 09:40:36.000,2025-10-30 09:40:36.000,2025-10-30 09:40:36.727,1.00,0.73
1893,SALIENTE,F,2025-10-30 09:45:07.000,2025-10-30 09:45:08.000,2025-10-30 09:45:07.787,2025-10-30 09:45:08.467,1.00,0.68
1894,SALIENTE,F,2025-10-30 09:47:57.000,2025-10-30 09:47:58.000,2025-10-30 09:47:57.940,2025-10-30 09:47:58.683,1.00,0.74
1895,SALIENTE,F,2025-10-30 09:49:44.000,2025-10-30 09:49:44.000,2025-10-30 09:49:44.323,2025-10-30 09:49:44.883,0.00,0.56
1896,SALIENTE,F,2025-10-30 09:52:49.000,2025-10-30 09:52:49.000,2025-10-30 09:52:49.983,2025-10-30 09:52:51.017,0.00,1.03
1897,SALIENTE,F,2025-10-30 09:53:32.000,2025-10-30 09:53:32.000,2025-10-30 09:53:32.590,2025-10-30 09:53:33.433,0.00,0.84
1899,SALIENTE,F,2025-10-30 10:22:11.000,2025-10-30 10:22:11.000,2025-10-30 10:22:11.427,2025-10-30 10:22:12.083,0.00,0.66
1900,SALIENTE,F,2025-10-30 10:27:36.000,2025-10-30 10:27:37.000,2025-10-30 10:27:36.757,2025-10-30 10:27:37.370,1.00,0.61
1904,SALIENTE,F,2025-10-30 11:41:37.000,2025-10-30 11:41:37.000,2025-10-30 11:41:37.250,2025-10-30 11:41:37.917,0.00,0.67
1905,SALIENTE,F,2025-10-30 11:44:50.000,2025-10-30 11:44:56.000,2025-10-30 11:44:50.023,2025-10-30 11:44:51.017,6.00,0.99
